OrderID,Product,Category,Quantity,Price,Region,OrderDate
10173,Blender,Home,4,963.46,South,2025-05-20
10174,Blender,Home,5,878.52,South,2024-10-14
10175,Blender,Home,1,81.79,West Coast,2024-07-12
10176,Smartphone,Electronics,4,869.43,East Coast,2025-01-24
10177,Book,Books,2,764.61,East Coast,2025-04-03
10178,Coffee Mug,Home,2,974.32,Midwest,2025-05-14
10179,Smartphone,Electronics,1,432.21,East Coast,2024-12-09
10180,Laptop,Electronics,5,922.94,Northeast,2024-11-30
10181,Blender,Home,2,596.5,West Coast,2024-12-12
10182,Book,Books,5,998.22,South,2024-10-24
10183,Headphones,Electronics,5,543.01,West Coast,2025-06-12
10184,Coffee Mug,Home,5,140.98,Midwest,2024-10-18
10185,Laptop,Electronics,1,801.02,East Coast,2025-01-31
10186,Backpack,Accessories,1,112.87,East Coast,2025-02-03
10187,Coffee Mug,Home,3,789.23,Northeast,2024-08-20
10188,Book,Books,4,13.44,South,2025-03-26
10189,Notebook,Stationery,1,259.52,Midwest,2024-12-18
10190,Headphones,Electronics,4,852.3,Midwest,2024-11-05
10191,Blender,Home,5,835.33,West Coast,2024-11-03
10192,Coffee Mug,Home,5,350.0,Midwest,2025-05-24
10193,Coffee Mug,Home,4,836.61,East Coast,2025-02-01
10194,Backpack,Accessories,4,624.26,East Coast,2024-11-27
10195,Blender,Home,5,847.43,West Coast,2024-11-26
10196,Headphones,Electronics,2,915.0,South,2024-12-29
10197,T-Shirt,Apparel,4,93.03,South,2024-10-11
10198,Book,Books,1,812.02,Midwest,2024-07-15
10199,T-Shirt,Apparel,5,991.79,Northeast,2025-05-23
10200,Headphones,Electronics,2,875.97,Northeast,2025-01-03
10201,Book,Books,2,250.39,South,2024-10-11
10202,Blender,Home,1,965.9,West Coast,2024-11-24
10203,Backpack,Accessories,3,56.25,West Coast,2025-03-24
10204,Book,Books,2,975.06,East Coast,2025-06-22
10205,Sneakers,Apparel,5,717.71,South,2025-05-05
10206,Notebook,Stationery,5,313.24,East Coast,2025-01-15
10207,Notebook,Stationery,4,687.4,Northeast,2024-10-19
10208,Book,Books,4,995.78,West Coast,2025-03-09
10209,Coffee Mug,Home,3,897.12,South,2024-09-13
10210,Laptop,Electronics,1,185.91,South,2025-02-27
10211,Smartphone,Electronics,2,341.01,East Coast,2025-04-11
10212,Smartphone,Electronics,3,604.54,Northeast,2024-10-28
10213,Book,Books,2,926.0,Northeast,2024-07-19
10214,T-Shirt,Apparel,2,603.5,Northeast,2024-07-08
10215,Laptop,Electronics,1,949.14,Midwest,2024-07-02
10216,Coffee Mug,Home,1,523.57,West Coast,2024-09-29
10217,Blender,Home,4,811.61,East Coast,2024-08-11
10218,Headphones,Electronics,3,369.81,West Coast,2024-11-24
10219,Backpack,Accessories,5,452.98,West Coast,2024-09-07
10220,Smartphone,Electronics,4,244.96,Midwest,2024-12-30
10221,Backpack,Accessories,5,185.32,South,2024-08-18
10222,Coffee Mug,Home,5,273.37,Northeast,2024-10-31
10223,Backpack,Accessories,3,107.01,Northeast,2024-09-07
10224,Laptop,Electronics,1,841.26,Northeast,2024-09-27
10225,Sneakers,Apparel,2,235.7,Midwest,2025-01-26
10226,Sneakers,Apparel,4,107.09,West Coast,2024-10-20
10227,Laptop,Electronics,3,28.15,South,2024-08-26
10228,Laptop,Electronics,2,848.87,South,2025-05-27
10229,Coffee Mug,Home,3,523.3,East Coast,2024-10-23
10230,Smartphone,Electronics,2,875.63,Northeast,2024-11-04
10231,Notebook,Stationery,5,317.43,Northeast,2024-08-30
10232,Smartphone,Electronics,2,577.82,Northeast,2024-10-05
10233,Coffee Mug,Home,1,673.95,Northeast,2024-11-01
10234,Backpack,Accessories,3,354.73,South,2025-04-10
10235,Backpack,Accessories,1,377.64,West Coast,2024-12-17
10236,Backpack,Accessories,1,784.57,East Coast,2024-08-28
10237,Backpack,Accessories,3,893.0,Northeast,2024-09-27
10238,Book,Books,3,139.71,Midwest,2024-10-22
10239,Coffee Mug,Home,1,639.22,South,2025-01-11
10240,Backpack,Accessories,4,567.4,Northeast,2024-08-12
10241,Smartphone,Electronics,3,654.31,Northeast,2024-12-22
10242,Sneakers,Apparel,3,885.76,Midwest,2024-10-22
10243,Book,Books,4,689.99,West Coast,2025-02-19
10244,Smartphone,Electronics,3,170.75,East Coast,2025-03-22
10245,Notebook,Stationery,5,939.09,Midwest,2024-12-22
10246,Book,Books,2,254.35,Midwest,2025-04-06
10247,Headphones,Electronics,1,596.59,West Coast,2024-12-22
10248,T-Shirt,Apparel,5,777.12,West Coast,2025-01-22
10249,Headphones,Electronics,4,646.09,West Coast,2024-07-17
10250,Backpack,Accessories,5,722.37,Midwest,2024-10-17
10251,Sneakers,Apparel,5,208.64,East Coast,2024-10-28
10252,Smartphone,Electronics,2,603.35,Midwest,2024-11-17
10253,Smartphone,Electronics,2,998.56,South,2024-10-05
10254,Smartphone,Electronics,3,981.48,Midwest,2025-03-18
10255,T-Shirt,Apparel,5,168.1,South,2024-08-28
10256,Coffee Mug,Home,4,920.69,South,2025-03-17
10257,Blender,Home,1,446.63,Northeast,2024-07-09
10258,Smartphone,Electronics,5,296.21,South,2025-02-05
10259,T-Shirt,Apparel,3,975.79,Northeast,2024-11-28
10260,Headphones,Electronics,4,608.7,Midwest,2025-04-02
10261,Coffee Mug,Home,3,105.5,South,2025-02-11
10262,Headphones,Electronics,4,352.82,East Coast,2025-06-16
10263,Headphones,Electronics,5,282.34,Northeast,2025-06-12
10264,Coffee Mug,Home,4,150.65,West Coast,2024-06-28
10265,Notebook,Stationery,5,278.82,Midwest,2024-09-04
10266,Sneakers,Apparel,4,296.57,West Coast,2024-08-20
10267,Headphones,Electronics,5,949.97,East Coast,2024-12-05
10268,Notebook,Stationery,1,581.61,Northeast,2024-12-26
10269,Blender,Home,5,799.85,East Coast,2024-10-29
10270,T-Shirt,Apparel,4,799.56,Midwest,2024-12-31
10271,Headphones,Electronics,5,547.42,Midwest,2025-05-17
10272,Backpack,Accessories,3,759.13,Northeast,2025-04-26
10273,Headphones,Electronics,1,7.74,West Coast,2024-07-23
10274,Sneakers,Apparel,1,265.12,Midwest,2025-06-09
10275,Coffee Mug,Home,2,182.61,Midwest,2025-03-22
10276,Notebook,Stationery,1,648.87,Midwest,2024-08-26
10277,Headphones,Electronics,1,848.68,West Coast,2024-10-12
10278,Laptop,Electronics,1,956.11,South,2024-09-25
10279,Headphones,Electronics,3,471.45,South,2025-01-25
10280,Book,Books,1,397.04,East Coast,2025-03-02
10281,Notebook,Stationery,5,856.12,West Coast,2024-12-13
10282,T-Shirt,Apparel,3,554.07,West Coast,2024-10-14
10283,Backpack,Accessories,4,776.52,East Coast,2025-03-05
10284,Sneakers,Apparel,4,374.09,East Coast,2024-07-26
10285,Smartphone,Electronics,3,359.27,Northeast,2025-01-01
10286,Sneakers,Apparel,5,652.39,West Coast,2024-10-11
10287,Coffee Mug,Home,2,293.89,West Coast,2024-08-12
10288,Notebook,Stationery,4,767.45,East Coast,2025-04-02
10289,Sneakers,Apparel,4,830.3,West Coast,2024-07-25
10290,Smartphone,Electronics,3,628.41,Midwest,2025-05-10
10291,Book,Books,2,434.73,South,2024-09-26
10292,Smartphone,Electronics,5,161.86,South,2024-07-28
10293,Sneakers,Apparel,5,98.04,West Coast,2024-08-04
10294,Headphones,Electronics,3,702.07,South,2024-10-25
10295,Laptop,Electronics,1,767.94,Northeast,2024-09-06
10296,Laptop,Electronics,2,824.85,South,2025-04-24
10297,Blender,Home,5,74.73,South,2024-09-24
10298,Blender,Home,2,153.41,East Coast,2024-09-11
10299,Notebook,Stationery,5,58.72,West Coast,2025-06-15
10300,Notebook,Stationery,1,403.1,Northeast,2025-05-04
10301,Sneakers,Apparel,3,537.01,East Coast,2025-03-09
10302,Smartphone,Electronics,5,387.56,Midwest,2025-01-03
10303,Backpack,Accessories,4,251.84,Midwest,2024-09-05
10304,Laptop,Electronics,1,574.49,South,2025-03-02
10305,Backpack,Accessories,4,326.31,Midwest,2024-08-17
10306,Coffee Mug,Home,4,7.52,Northeast,2025-02-22
10307,Sneakers,Apparel,1,181.69,East Coast,2025-01-26
10308,Notebook,Stationery,5,889.05,Midwest,2025-02-09
10309,Smartphone,Electronics,4,551.0,Midwest,2024-08-17
10310,Headphones,Electronics,2,976.66,South,2025-06-14
10311,Sneakers,Apparel,5,83.95,Midwest,2025-06-06
10312,Headphones,Electronics,1,22.39,East Coast,2024-08-21
10313,Laptop,Electronics,1,423.86,Midwest,2024-12-21
10314,Laptop,Electronics,4,589.3,Northeast,2025-03-28
10315,Smartphone,Electronics,3,187.43,East Coast,2025-02-18
10316,Notebook,Stationery,2,74.17,South,2024-11-18
10317,T-Shirt,Apparel,1,286.41,Northeast,2024-11-19
10318,Backpack,Accessories,2,993.18,Northeast,2025-01-06
10319,Laptop,Electronics,3,328.95,Northeast,2025-03-02
10320,Notebook,Stationery,2,796.58,East Coast,2025-01-30
10321,T-Shirt,Apparel,2,315.13,South,2024-09-04
10322,T-Shirt,Apparel,1,281.32,West Coast,2025-05-03
10323,Sneakers,Apparel,4,500.31,Northeast,2024-10-04
10324,T-Shirt,Apparel,2,498.36,East Coast,2024-09-17
10325,T-Shirt,Apparel,4,429.67,East Coast,2024-11-12
10326,Notebook,Stationery,2,591.96,West Coast,2025-01-09
10327,Blender,Home,3,839.42,West Coast,2025-03-01
10328,Blender,Home,3,611.08,East Coast,2024-07-27
10329,T-Shirt,Apparel,3,382.9,West Coast,2025-06-13
10330,T-Shirt,Apparel,1,745.93,Northeast,2024-08-12
10331,Sneakers,Apparel,3,299.7,Midwest,2024-12-23
10332,Backpack,Accessories,3,317.95,Northeast,2024-07-18
10333,Book,Books,5,103.6,Midwest,2024-06-25
10334,Headphones,Electronics,4,453.32,Midwest,2024-07-04
10335,Laptop,Electronics,4,45.83,West Coast,2024-11-12
10336,Notebook,Stationery,5,598.8,Northeast,2025-05-01
10337,Smartphone,Electronics,2,369.39,East Coast,2025-05-28
10338,Headphones,Electronics,4,298.36,Northeast,2025-05-26
10339,Laptop,Electronics,3,65.21,Midwest,2025-05-24
10340,Book,Books,3,144.94,East Coast,2025-01-06
10341,T-Shirt,Apparel,4,606.0,Northeast,2025-04-29
10342,Laptop,Electronics,2,420.29,East Coast,2025-01-02
10343,Book,Books,5,394.41,Northeast,2025-06-22
10344,Coffee Mug,Home,2,473.22,Northeast,2025-06-08
10345,T-Shirt,Apparel,4,148.45,Midwest,2024-11-13
10346,Notebook,Stationery,3,386.51,South,2024-08-20
10347,Notebook,Stationery,2,450.89,West Coast,2024-10-09
10348,Backpack,Accessories,4,649.82,East Coast,2025-01-02
10349,Smartphone,Electronics,4,425.01,West Coast,2024-08-15
10350,Laptop,Electronics,2,515.88,Northeast,2024-06-29
10351,Book,Books,3,265.62,Midwest,2024-08-13
10352,Headphones,Electronics,5,973.52,Midwest,2024-10-17
10353,T-Shirt,Apparel,5,741.29,South,2024-12-30
10354,Notebook,Stationery,4,892.98,West Coast,2024-12-02
10355,Backpack,Accessories,3,886.89,West Coast,2025-03-27
10356,Headphones,Electronics,3,815.19,South,2024-07-16
10357,Backpack,Accessories,4,73.37,West Coast,2025-04-08
10358,Notebook,Stationery,4,729.54,East Coast,2024-10-07
10359,Blender,Home,4,589.35,Northeast,2025-05-21
10360,Coffee Mug,Home,4,165.28,East Coast,2024-10-03
10361,Laptop,Electronics,1,304.03,West Coast,2025-06-08
10362,Blender,Home,4,171.41,East Coast,2025-01-17
10363,Headphones,Electronics,1,251.0,West Coast,2024-12-03
10364,T-Shirt,Apparel,3,887.53,West Coast,2024-10-13
10365,Smartphone,Electronics,4,536.07,South,2025-04-06
10366,Headphones,Electronics,1,154.07,East Coast,2024-06-30
10367,Coffee Mug,Home,4,601.92,West Coast,2024-08-01
10368,Notebook,Stationery,3,571.46,West Coast,2025-01-06
10369,Laptop,Electronics,1,179.25,Northeast,2024-10-31
10370,Notebook,Stationery,2,479.55,East Coast,2024-09-21
10371,T-Shirt,Apparel,5,319.13,West Coast,2024-11-10
10372,Notebook,Stationery,1,800.29,West Coast,2024-11-08
10373,Laptop,Electronics,4,840.37,Midwest,2025-04-19
10374,Laptop,Electronics,5,852.09,Midwest,2024-12-07
10375,Backpack,Accessories,2,510.92,South,2025-03-19
10376,Blender,Home,1,318.91,Midwest,2025-03-28
10377,T-Shirt,Apparel,2,915.5,Midwest,2025-06-02
10378,T-Shirt,Apparel,1,310.77,Northeast,2024-07-01
10379,T-Shirt,Apparel,3,603.61,South,2024-09-04
10380,T-Shirt,Apparel,3,135.5,Northeast,2025-03-24
10381,Smartphone,Electronics,4,136.53,Northeast,2024-12-28
10382,Blender,Home,4,880.47,West Coast,2024-08-26
10383,Headphones,Electronics,3,792.7,Midwest,2025-01-07
10384,Book,Books,2,910.24,South,2024-08-17
10385,Laptop,Electronics,1,494.42,East Coast,2024-09-06
10386,Backpack,Accessories,2,533.38,Northeast,2024-07-03
10387,Book,Books,1,831.8,Midwest,2024-10-01
10388,Backpack,Accessories,4,919.79,Northeast,2025-04-20
10389,Backpack,Accessories,3,765.12,West Coast,2024-11-05
10390,Headphones,Electronics,5,857.96,West Coast,2025-04-25
10391,T-Shirt,Apparel,4,519.7,Northeast,2024-09-05
10392,Laptop,Electronics,1,513.76,Northeast,2024-09-24
10393,Smartphone,Electronics,1,773.54,South,2024-06-29
10394,Notebook,Stationery,5,981.7,East Coast,2024-10-25
10395,Blender,Home,4,870.51,East Coast,2024-10-06
10396,Notebook,Stationery,4,121.35,Northeast,2024-08-02
10397,Smartphone,Electronics,1,245.5,Northeast,2025-04-21
10398,Headphones,Electronics,4,613.17,South,2025-01-23
10399,T-Shirt,Apparel,2,161.22,West Coast,2024-12-03
10400,Laptop,Electronics,2,190.14,Midwest,2024-11-11
10401,Headphones,Electronics,3,863.4,East Coast,2024-09-27
10402,T-Shirt,Apparel,5,210.17,East Coast,2025-06-09
10403,Headphones,Electronics,2,324.54,South,2024-11-06
10404,Sneakers,Apparel,5,990.99,West Coast,2024-08-23
10405,Sneakers,Apparel,4,565.82,South,2024-10-16
10406,Book,Books,2,541.56,Northeast,2025-01-08
10407,Smartphone,Electronics,3,261.23,Northeast,2024-08-12
10408,Coffee Mug,Home,1,681.2,West Coast,2024-08-07
10409,Blender,Home,3,557.64,Midwest,2024-09-16
10410,Notebook,Stationery,4,636.98,South,2025-06-20
10411,Smartphone,Electronics,1,261.95,Midwest,2024-08-23
10412,Notebook,Stationery,3,944.72,South,2024-12-15
10413,Blender,Home,2,671.13,East Coast,2024-08-08
10414,Backpack,Accessories,2,475.83,West Coast,2024-11-25
10415,Backpack,Accessories,1,457.28,East Coast,2024-12-03
10416,Blender,Home,2,428.65,Midwest,2024-08-23
10417,Coffee Mug,Home,5,547.31,Midwest,2024-11-13
10418,Backpack,Accessories,1,432.61,West Coast,2025-04-23
10419,T-Shirt,Apparel,1,194.05,South,2025-06-14
10420,Blender,Home,1,538.61,West Coast,2024-08-26
10421,Backpack,Accessories,5,50.47,East Coast,2025-03-30
10422,T-Shirt,Apparel,1,38.17,Northeast,2025-05-26
10423,Notebook,Stationery,2,183.61,Midwest,2024-07-21
10424,T-Shirt,Apparel,1,104.27,Midwest,2024-08-21
10425,Notebook,Stationery,5,607.58,West Coast,2024-12-24
10426,Backpack,Accessories,5,363.6,East Coast,2025-04-03
10427,Smartphone,Electronics,3,514.71,Midwest,2024-12-02
10428,Coffee Mug,Home,3,637.08,Northeast,2024-06-30
10429,Headphones,Electronics,5,695.79,East Coast,2024-11-16
10430,Sneakers,Apparel,5,511.57,Northeast,2025-01-07
10431,Backpack,Accessories,4,613.87,South,2024-09-15
10432,Smartphone,Electronics,2,146.56,East Coast,2024-12-18
10433,Smartphone,Electronics,3,626.57,South,2024-07-20
10434,Blender,Home,5,553.37,Northeast,2025-01-02
10435,Coffee Mug,Home,3,822.32,South,2024-11-01
10436,Notebook,Stationery,1,28.77,East Coast,2025-02-23
10437,Book,Books,3,100.85,South,2024-07-08
10438,Backpack,Accessories,2,86.6,Northeast,2024-10-01
10439,T-Shirt,Apparel,2,959.29,South,2025-05-09
10440,Sneakers,Apparel,2,761.64,South,2024-10-28
10441,Sneakers,Apparel,3,642.13,Midwest,2025-05-14
10442,Blender,Home,4,199.14,South,2025-06-12
10443,Smartphone,Electronics,2,184.11,Northeast,2024-10-21
10444,Laptop,Electronics,1,107.33,Midwest,2025-02-12
10445,T-Shirt,Apparel,5,113.87,West Coast,2025-04-06
10446,Laptop,Electronics,3,935.9,South,2025-02-04
10447,T-Shirt,Apparel,3,518.87,East Coast,2025-02-06
10448,Blender,Home,4,580.57,South,2024-07-17
10449,Smartphone,Electronics,1,498.98,West Coast,2024-10-27
10450,Blender,Home,4,510.35,South,2025-04-07
10451,Headphones,Electronics,3,696.9,Midwest,2025-05-22
10452,Laptop,Electronics,3,949.44,Northeast,2024-10-30
10453,Notebook,Stationery,5,992.52,Midwest,2025-05-30
10454,Sneakers,Apparel,3,615.29,East Coast,2025-02-10
10455,Backpack,Accessories,4,523.13,West Coast,2024-10-08
10456,Headphones,Electronics,5,429.64,Midwest,2025-05-28
10457,Coffee Mug,Home,5,613.26,Midwest,2024-10-24
10458,Laptop,Electronics,4,460.62,South,2025-01-30
10459,Smartphone,Electronics,2,598.89,South,2024-09-07
10460,Backpack,Accessories,1,805.9,West Coast,2025-01-05
10461,Book,Books,4,278.38,Northeast,2025-04-23
10462,Notebook,Stationery,2,740.46,West Coast,2024-09-16
10463,Sneakers,Apparel,3,38.74,South,2024-06-28
10464,Smartphone,Electronics,4,742.46,Midwest,2024-07-28
10465,Blender,Home,3,668.62,Northeast,2024-11-15
10466,Book,Books,2,826.51,West Coast,2024-12-27
10467,T-Shirt,Apparel,2,851.41,West Coast,2024-06-26
10468,Smartphone,Electronics,5,923.1,South,2024-10-10
10469,Coffee Mug,Home,4,865.16,Midwest,2024-09-26
10470,Blender,Home,4,596.12,Northeast,2025-02-19
10471,Laptop,Electronics,1,878.86,Midwest,2025-03-14
10472,Laptop,Electronics,5,31.5,West Coast,2025-01-04
10473,Book,Books,4,224.68,Northeast,2024-08-18
10474,Notebook,Stationery,3,535.73,West Coast,2024-09-10
10475,Sneakers,Apparel,1,709.29,East Coast,2024-09-04
10476,Smartphone,Electronics,1,439.68,West Coast,2024-12-12
10477,Backpack,Accessories,4,721.39,South,2025-01-06
10478,Blender,Home,5,143.88,South,2024-12-16
10479,Sneakers,Apparel,5,416.76,South,2025-06-18
10480,Blender,Home,3,183.0,Northeast,2024-12-09
10481,Book,Books,5,345.23,Midwest,2025-01-26
10482,Sneakers,Apparel,1,489.91,East Coast,2025-01-20
10483,Smartphone,Electronics,4,704.74,West Coast,2024-06-27
10484,Blender,Home,5,599.83,East Coast,2025-03-27
10485,T-Shirt,Apparel,2,431.92,Northeast,2025-04-06
10486,Headphones,Electronics,2,920.6,East Coast,2024-08-06
10487,Book,Books,1,819.42,South,2024-11-09
10488,Notebook,Stationery,1,521.63,South,2024-07-20
10489,Coffee Mug,Home,2,755.55,Midwest,2025-04-30
10490,Laptop,Electronics,4,481.48,Northeast,2024-06-26
10491,Notebook,Stationery,5,873.95,East Coast,2024-12-02
10492,Backpack,Accessories,3,613.52,South,2024-07-09
10493,Laptop,Electronics,2,581.71,Midwest,2024-08-30
10494,Headphones,Electronics,2,712.27,West Coast,2025-03-23
10495,Headphones,Electronics,3,790.14,Midwest,2025-03-19
10496,Coffee Mug,Home,1,552.35,East Coast,2024-07-19
10497,T-Shirt,Apparel,4,774.19,West Coast,2025-04-01
10498,Blender,Home,1,596.83,Midwest,2024-10-04
10499,Smartphone,Electronics,5,786.1,East Coast,2025-04-28
10500,Smartphone,Electronics,3,507.84,South,2025-01-16
10501,Smartphone,Electronics,3,253.24,East Coast,2024-09-25
10502,Coffee Mug,Home,4,841.49,Northeast,2025-01-11
10503,Coffee Mug,Home,5,664.96,Northeast,2024-07-01
10504,Coffee Mug,Home,5,409.39,Northeast,2024-06-26
10505,Headphones,Electronics,3,957.57,West Coast,2025-05-08
10506,Book,Books,4,992.54,West Coast,2024-09-05
10507,Book,Books,4,182.7,Northeast,2025-05-27
10508,Blender,Home,4,244.47,Midwest,2024-07-25
10509,Blender,Home,2,847.88,West Coast,2025-05-13
10510,Headphones,Electronics,2,197.28,Northeast,2024-08-04
10511,Headphones,Electronics,3,569.76,East Coast,2025-02-09
10512,Headphones,Electronics,5,292.15,Northeast,2025-01-01
10513,Laptop,Electronics,3,460.54,South,2025-06-16
10514,Laptop,Electronics,2,502.84,Midwest,2024-10-03
10515,Headphones,Electronics,4,312.51,East Coast,2024-07-24
10516,Sneakers,Apparel,5,718.78,West Coast,2024-08-13
10517,Backpack,Accessories,1,528.34,West Coast,2025-05-10
10518,Sneakers,Apparel,2,281.27,Midwest,2024-06-27
10519,T-Shirt,Apparel,5,945.03,Northeast,2024-11-28
10520,Book,Books,4,341.19,East Coast,2025-04-14
10521,Coffee Mug,Home,3,783.01,South,2025-02-13
10522,Smartphone,Electronics,1,777.32,West Coast,2024-08-21
10523,Notebook,Stationery,3,769.83,East Coast,2024-10-11
10524,Smartphone,Electronics,5,394.09,Northeast,2025-05-10
10525,Smartphone,Electronics,1,916.28,West Coast,2025-04-19
10526,Smartphone,Electronics,5,535.52,West Coast,2024-08-02
10527,T-Shirt,Apparel,1,136.24,East Coast,2025-04-22
10528,Book,Books,4,212.73,Northeast,2024-07-11
10529,Coffee Mug,Home,5,700.92,Northeast,2025-03-02
10530,Smartphone,Electronics,2,37.69,Northeast,2024-10-28
10531,Smartphone,Electronics,2,384.7,West Coast,2025-02-20
10532,Backpack,Accessories,2,964.3,Midwest,2025-05-03
10533,Book,Books,1,723.4,Midwest,2024-10-06
10534,Book,Books,4,701.03,Midwest,2025-05-30
10535,Backpack,Accessories,2,980.9,Northeast,2024-11-23
10536,Headphones,Electronics,2,888.92,West Coast,2024-11-14
10537,Notebook,Stationery,2,729.46,Midwest,2025-04-29
10538,Notebook,Stationery,5,608.85,Midwest,2024-12-26
10539,Book,Books,1,911.28,South,2025-05-25
10540,Smartphone,Electronics,2,913.48,Northeast,2025-04-11
10541,Headphones,Electronics,5,859.12,West Coast,2024-07-25
10542,Sneakers,Apparel,2,572.38,East Coast,2025-03-20
10543,Book,Books,5,149.1,Midwest,2025-04-07
10544,Smartphone,Electronics,5,159.49,West Coast,2025-02-15
10545,T-Shirt,Apparel,4,626.67,South,2025-01-28
10546,Backpack,Accessories,1,480.18,South,2024-11-08
10547,Headphones,Electronics,4,243.79,West Coast,2024-09-23
10548,Book,Books,4,759.21,Northeast,2025-06-17
10549,Notebook,Stationery,3,532.63,South,2024-09-25
10550,Smartphone,Electronics,4,282.16,South,2025-04-06
10551,Notebook,Stationery,3,832.56,South,2025-01-21
10552,Sneakers,Apparel,3,222.82,South,2025-04-17
10553,Headphones,Electronics,1,816.71,Midwest,2025-06-06
10554,Laptop,Electronics,5,460.63,Midwest,2025-06-03
10555,Sneakers,Apparel,5,348.61,Northeast,2025-01-05
10556,Book,Books,1,440.98,East Coast,2025-04-17
10557,Blender,Home,5,199.41,West Coast,2025-06-19
10558,Blender,Home,4,741.66,East Coast,2025-05-12
10559,Laptop,Electronics,5,813.51,Midwest,2025-04-19
10560,Smartphone,Electronics,4,285.83,Northeast,2025-01-13
10561,Notebook,Stationery,2,955.32,South,2025-06-23
10562,Book,Books,1,998.96,West Coast,2024-12-24
10563,Notebook,Stationery,5,310.74,Northeast,2025-06-17
10564,Coffee Mug,Home,5,311.37,West Coast,2024-12-18
10565,Smartphone,Electronics,4,619.85,West Coast,2025-05-11
10566,Smartphone,Electronics,2,34.58,West Coast,2024-08-16
10567,Coffee Mug,Home,2,906.99,Midwest,2024-08-30
10568,T-Shirt,Apparel,5,655.97,West Coast,2024-11-18
10569,Book,Books,2,645.38,Midwest,2024-12-25
10570,Book,Books,1,248.08,West Coast,2025-04-02
10571,Backpack,Accessories,2,360.03,Northeast,2025-03-30
10572,Laptop,Electronics,1,444.91,Midwest,2024-10-15
10573,Blender,Home,4,345.67,Northeast,2025-02-23
10574,Coffee Mug,Home,5,322.84,Midwest,2024-11-28
10575,Headphones,Electronics,2,880.32,Northeast,2024-09-09
10576,Backpack,Accessories,5,446.57,South,2025-01-08
10577,Laptop,Electronics,3,737.86,Northeast,2024-08-01
10578,Laptop,Electronics,4,254.93,Northeast,2024-11-07
10579,Notebook,Stationery,4,195.84,Midwest,2024-10-04
10580,Smartphone,Electronics,5,602.73,Northeast,2025-02-18
10581,Smartphone,Electronics,3,199.12,Midwest,2024-08-11
10582,Backpack,Accessories,4,505.44,Midwest,2025-04-06
10583,Laptop,Electronics,3,964.26,West Coast,2024-09-23
10584,Sneakers,Apparel,3,130.63,Northeast,2024-11-03
10585,Book,Books,1,906.94,Midwest,2024-08-12
10586,Blender,Home,3,632.26,South,2024-12-15
10587,Smartphone,Electronics,1,650.15,Northeast,2024-08-23
10588,Laptop,Electronics,1,650.39,East Coast,2025-05-25
10589,Notebook,Stationery,3,994.85,South,2025-04-19
10590,Book,Books,3,197.96,West Coast,2025-03-07
10591,Coffee Mug,Home,1,346.3,West Coast,2025-02-24
10592,Book,Books,4,453.36,Midwest,2025-02-23
10593,Blender,Home,5,963.19,West Coast,2025-02-19
10594,Sneakers,Apparel,2,23.78,East Coast,2024-09-08
10595,Notebook,Stationery,4,315.31,Midwest,2025-02-08
10596,T-Shirt,Apparel,5,271.77,East Coast,2024-06-28
10597,Headphones,Electronics,4,909.95,West Coast,2024-07-05
10598,Coffee Mug,Home,2,375.27,South,2024-09-30
10599,Sneakers,Apparel,5,682.15,South,2024-09-02
10600,Backpack,Accessories,4,396.12,West Coast,2024-09-14
10601,Notebook,Stationery,2,25.34,Midwest,2025-02-25
10602,Book,Books,1,873.88,Midwest,2024-08-16
10603,T-Shirt,Apparel,3,590.16,South,2024-08-18
10604,Blender,Home,4,42.81,South,2025-02-03
10605,Sneakers,Apparel,1,126.14,Northeast,2024-10-03
10606,T-Shirt,Apparel,5,839.97,East Coast,2024-06-27
10607,Backpack,Accessories,2,844.85,East Coast,2025-06-11
10608,Book,Books,1,438.82,West Coast,2025-05-08
10609,Book,Books,3,662.05,Midwest,2025-02-04
10610,Smartphone,Electronics,2,178.38,Midwest,2024-12-30
10611,Headphones,Electronics,3,57.62,South,2024-11-27
10612,Smartphone,Electronics,3,892.21,East Coast,2024-09-24
10613,Coffee Mug,Home,2,587.17,South,2024-07-26
10614,Smartphone,Electronics,2,174.47,East Coast,2025-02-19
10615,Smartphone,Electronics,4,947.55,Northeast,2024-06-29
10616,Book,Books,4,100.59,West Coast,2024-10-02
10617,Sneakers,Apparel,1,446.87,East Coast,2024-10-13
10618,Laptop,Electronics,3,440.89,East Coast,2024-10-04
10619,Sneakers,Apparel,5,134.87,South,2024-11-19
10620,Coffee Mug,Home,4,788.47,East Coast,2025-03-09
10621,T-Shirt,Apparel,2,267.86,Midwest,2024-11-29
10622,Coffee Mug,Home,2,540.2,South,2025-02-17
10623,Backpack,Accessories,1,19.93,Midwest,2024-06-23
10624,Smartphone,Electronics,1,187.82,West Coast,2025-04-12
10625,Blender,Home,3,373.65,West Coast,2025-03-10
10626,Backpack,Accessories,3,422.44,West Coast,2024-08-14
10627,Headphones,Electronics,3,341.84,Northeast,2024-10-17
10628,T-Shirt,Apparel,1,247.82,South,2025-06-03
10629,Sneakers,Apparel,5,482.23,West Coast,2025-02-27
10630,Notebook,Stationery,2,410.55,West Coast,2024-08-28
10631,Book,Books,4,93.38,South,2025-04-10
10632,Notebook,Stationery,2,35.24,South,2024-12-17
10633,Smartphone,Electronics,1,401.72,Midwest,2025-02-01
10634,Notebook,Stationery,3,61.59,West Coast,2024-09-28
